drug	disease	label	category	repeat0	repeat1	repeat2	repeat3	repeat4	repeat5	repeat6	repeat7	repeat8	repeat9
DB00420	C0002994	1	C14	train	test	test	train	train	test	train	train	train	train
DB00420	C0027497	1	C23	train	train	train	train	train	train	train	test	train	test
DB00420	C0033774	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00420	C0033975	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00420	C0036341	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00420	C0042109	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00420	C0042963	1	C23	train	train	train	train	train	train	train	test	train	test
DB00420	C0162565	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00421	C0003962	1	C23	train	train	train	train	train	train	train	test	train	test
DB00421	C0013604	1	C23	train	train	train	train	train	train	train	test	train	test
DB00421	C0020428	1	C19	valid	train	valid	train	train	train	train	train	valid	train
DB00421	C0020538	1	C14	train	test	test	train	train	test	train	train	train	train
DB00421	C0020621	1	C18	train	train	train	train	valid	test	train	train	train	valid
DB00421	C0023890	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00421	C0027726	1	C12	train	train	train	train	train	train	train	train	train	train
DB00422	C0027404	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00423	C0026838	1	C05	train	train	train	train	train	train	test	train	train	train
DB00423	C0027121	1	C05	train	train	train	train	train	train	test	train	train	train
DB00424	C0005697	1	C12	train	train	train	train	train	train	train	train	train	train
DB00424	C0010692	1	C12	train	train	train	train	train	train	train	train	train	train
DB00424	C0013428	1	C23	train	train	train	train	train	train	train	test	train	test
DB00424	C0022104	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00424	C0030305	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00424	C0030567	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00424	C0030920	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00424	C0035455	1	C08	train	train	train	train	train	train	train	test	test	test
DB00424	C0037036	1	C07	test	train	test	train	valid	train	train	train	train	valid
DB00424	C0040822	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00425	C0917801	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00427	C0011615	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00427	C0020517	1	C20	train	train	train	valid	train	train	train	valid	train	test
DB00427	C0033774	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00427	C0035457	1	C08	train	train	train	train	train	train	train	test	test	test
DB00427	C0042109	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00428	C0019829	1	C04	train	train	train	train	train	train	train	train	train	train
DB00428	C0030297	1	C04	train	train	train	train	train	train	train	train	train	train
DB00429	C0015944	1	C12	train	train	train	train	train	train	train	train	train	train
DB00432	C0022573	1	C11	test	test	train	train	train	train	train	valid	valid	train
DB00433	C0027497	1	C23	train	train	train	train	train	train	train	test	train	test
DB00433	C0036341	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00433	C0042963	1	C23	train	train	train	train	train	train	train	test	train	test
DB00434	C0002994	1	C14	train	test	test	train	train	test	train	train	train	train
DB00434	C0009763	1	C11	test	test	train	train	train	train	train	valid	valid	train
DB00434	C0016470	1	C20	train	train	train	valid	train	train	train	valid	train	test
DB00434	C0018621	1	C08	train	train	train	train	train	train	train	test	test	test
DB00434	C0020517	1	C20	train	train	train	valid	train	train	train	valid	train	test
DB00434	C0033774	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00434	C0035457	1	C08	train	train	train	train	train	train	train	test	test	test
DB00434	C1527304	1	C20	train	train	train	valid	train	train	train	valid	train	test
DB00435	C0004096	1	C08	train	train	train	train	train	train	train	test	test	test
DB00435	C0020542	1	C08	train	train	train	train	train	train	train	test	test	test
DB00435	C0031190	1	C08	train	train	train	train	train	train	train	test	test	test
DB00435	C0035220	1	C08	train	train	train	train	train	train	train	test	test	test
DB00436	C0013604	1	C23	train	train	train	train	train	train	train	test	train	test
DB00436	C0020538	1	C14	train	test	test	train	train	test	train	train	train	train
DB00436	C0027726	1	C12	train	train	train	train	train	train	train	train	train	train
DB00437	C0003868	1	C05	train	train	train	train	train	train	test	train	train	train
DB00437	C0018099	1	C05	train	train	train	train	train	train	test	train	train	train
DB00437	C0022650	1	C12	train	train	train	train	train	train	train	train	train	train
DB00437	C0023418	1	C04	train	train	train	train	train	train	train	train	train	train
DB00437	C0740394	1	C23	train	train	train	train	train	train	train	test	train	test
DB00439	C0020443	1	C18	train	train	train	train	valid	test	train	train	train	valid
DB00439	C0020473	1	C18	train	train	train	train	valid	test	train	train	train	valid
DB00439	C0020476	1	C18	train	train	train	train	valid	test	train	train	train	valid
DB00440	C0011991	1	C23	train	train	train	train	train	train	train	test	train	test
DB00440	C0032285	1	C08	train	train	train	train	train	train	train	test	test	test
DB00440	C0034186	1	C12	train	train	train	train	train	train	train	train	train	train
DB00440	C0037199	1	C08	train	train	train	train	train	train	train	test	test	test
DB00440	C0042029	1	C12	train	train	train	train	train	train	train	train	train	train
DB00441	C0007131	1	C08	train	train	train	train	train	train	train	test	test	test
DB00441	C0887833	1	C04	train	train	train	train	train	train	train	train	train	train
DB00441	C1140680	1	C12	train	train	train	train	train	train	train	train	train	train
DB00443	C0001403	1	C19	valid	train	valid	train	train	train	train	train	valid	train
DB00443	C0001627	1	C12	train	train	train	train	train	train	train	train	train	train
DB00443	C0002875	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00443	C0002994	1	C14	train	test	test	train	train	test	train	train	train	train
DB00443	C0003868	1	C05	train	train	train	train	train	train	test	train	train	train
DB00443	C0003872	1	C05	train	train	train	train	train	train	test	train	train	train
DB00443	C0003873	1	C05	train	train	train	train	train	train	test	train	train	train
DB00443	C0004096	1	C08	train	train	train	train	train	train	train	test	test	test
DB00443	C0004364	1	C20	train	train	train	valid	train	train	train	valid	train	test
DB00443	C0005138	1	C08	train	train	train	train	train	train	train	test	test	test
DB00443	C0006114	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00443	C0010346	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00443	C0011615	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00443	C0013604	1	C23	train	train	train	train	train	train	train	test	train	test
DB00443	C0014356	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00443	C0014742	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00443	C0015230	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00443	C0015397	1	C11	test	test	train	train	train	train	train	valid	valid	train
DB00443	C0015456	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00443	C0021390	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00443	C0023052	1	C08	train	train	train	train	train	train	train	test	test	test
DB00443	C0023449	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00443	C0024138	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00443	C0024141	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00443	C0024301	1	C04	train	train	train	train	train	train	train	train	train	train
DB00443	C0024305	1	C04	train	train	train	train	train	train	train	train	train	train
DB00443	C0026769	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00443	C0026948	1	C04	train	train	train	train	train	train	train	train	train	train
DB00443	C0030807	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00443	C0033860	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00443	C0036202	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00443	C0036508	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00443	C0036830	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00443	C0037274	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00443	C0038013	1	C05	train	train	train	train	train	train	test	train	train	train
DB00443	C0039103	1	C05	train	train	train	train	train	train	test	train	train	train
DB00443	C0040147	1	C19	valid	train	valid	train	train	train	train	train	valid	train
DB00443	C0405580	1	C19	valid	train	valid	train	train	train	train	train	valid	train
DB00443	C1260899	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00444	C0023448	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00444	C0023449	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00445	C0006142	1	C04	train	train	train	train	train	train	train	train	train	train
DB00445	C0678222	1	C04	train	train	train	train	train	train	train	train	train	train
DB00445	C1458155	1	C04	train	train	train	train	train	train	train	train	train	train
DB00446	C0015967	1	C23	train	train	train	train	train	train	train	test	train	test
DB00446	C0025289	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00446	C0025294	1	C01	train	train	train	test	train	train	train	train	train	train
DB00446	C0035585	1	C01	train	train	train	test	train	train	train	train	train	train
DB00446	C0702166	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00448	C0013295	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00448	C0017181	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00448	C0018834	1	C23	train	train	train	train	train	train	train	test	train	test
DB00448	C0030920	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00448	C0041582	1	C23	train	train	train	train	train	train	train	test	train	test
DB00449	C0017601	1	C11	test	test	train	train	train	train	train	valid	valid	train
DB00449	C0017612	1	C11	test	test	train	train	train	train	train	valid	valid	train
DB00450	C0042963	1	C23	train	train	train	train	train	train	train	test	train	test
DB00451	C0010308	1	C05	train	train	train	train	train	train	test	train	train	train
DB00451	C0018021	1	C19	valid	train	valid	train	train	train	train	train	valid	train
DB00451	C0020473	1	C18	train	train	train	train	valid	test	train	train	train	valid
DB00451	C0020676	1	C19	valid	train	valid	train	train	train	train	train	valid	train
DB00451	C0677607	1	C19	valid	train	valid	train	train	train	train	train	valid	train
DB00452	C0005741	1	C11	test	test	train	train	train	train	train	valid	valid	train
DB00454	C0030193	1	C23	train	train	train	train	train	train	train	test	train	test
DB00455	C0018621	1	C08	train	train	train	train	train	train	train	test	test	test
DB00455	C0020517	1	C20	train	train	train	valid	train	train	train	valid	train	test
DB00455	C0042109	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00457	C0020538	1	C14	train	test	test	train	train	test	train	train	train	train
DB00457	C0031511	1	C04	train	train	train	train	train	train	train	train	train	train
DB00457	C0034734	1	C14	train	test	test	train	train	test	train	train	train	train
DB00457	C2937421	1	C12	train	train	train	train	train	train	train	train	train	train
DB00458	C0011581	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00458	C0032768	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00459	C0022593	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00459	C0033860	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00461	C0003873	1	C05	train	train	train	train	train	train	test	train	train	train
DB00461	C0029408	1	C05	train	train	train	train	train	train	test	train	train	train
DB00462	C0022104	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00462	C0030920	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00463	C0014544	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00464	C0042345	1	C14	train	test	test	train	train	test	train	train	train	train
DB00467	C0010692	1	C12	train	train	train	train	train	train	train	train	train	train
DB00467	C0042029	1	C12	train	train	train	train	train	train	train	train	train	train
DB00469	C0003864	1	C05	train	train	train	train	train	train	test	train	train	train
DB00469	C0003873	1	C05	train	train	train	train	train	train	test	train	train	train
DB00469	C0029408	1	C05	train	train	train	train	train	train	test	train	train	train
DB00469	C0038013	1	C05	train	train	train	train	train	train	test	train	train	train
DB00470	C0003123	1	C23	train	train	train	train	train	train	train	test	train	test
DB00470	C0343755	1	C01	train	train	train	test	train	train	train	train	train	train
DB00471	C0003811	1	C14	train	test	test	train	train	test	train	train	train	train
DB00471	C0004096	1	C08	train	train	train	train	train	train	train	test	test	test
DB00472	C0005586	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00472	C0005587	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00472	C0011581	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00472	C0028768	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00472	C0030319	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00472	C1269683	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00472	C2267227	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00475	C0001957	1	C25	train	test	train	train	train	test	valid	train	test	train
DB00475	C0003467	1	F01	train	valid	train	train	train	train	train	train	train	test
DB00475	C0022104	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00475	C0030920	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00476	C0031117	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00476	C0231528	1	C05	train	train	train	train	train	train	test	train	train	train
DB00476	C1269683	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00477	C0027497	1	C23	train	train	train	train	train	train	train	test	train	test
DB00477	C0033975	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00477	C0036341	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00477	C0042963	1	C23	train	train	train	train	train	train	train	test	train	test
DB00477	C0162565	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00477	C0236964	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00480	C0002871	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00480	C0026764	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00481	C0006142	1	C04	train	train	train	train	train	train	train	train	train	train
DB00481	C0029453	1	C05	train	train	train	train	train	train	test	train	train	train
DB00481	C0029456	1	C05	train	train	train	train	train	train	test	train	train	train
DB00481	C0029458	1	C05	train	train	train	train	train	train	test	train	train	train
DB00482	C0003873	1	C05	train	train	train	train	train	train	test	train	train	train
DB00482	C0013390	1	C23	train	train	train	train	train	train	train	test	train	test
DB00482	C0029408	1	C05	train	train	train	train	train	train	test	train	train	train
DB00482	C0032580	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00482	C0038013	1	C05	train	train	train	train	train	train	test	train	train	train
DB00484	C0017601	1	C11	test	test	train	train	train	train	train	valid	valid	train
DB00484	C0017612	1	C11	test	test	train	train	train	train	train	valid	valid	train
DB00484	C0028840	1	C11	test	test	train	train	train	train	train	valid	valid	train
DB00489	C0003811	1	C14	train	test	test	train	train	test	train	train	train	train
DB00489	C0004238	1	C14	train	test	test	train	train	test	train	train	train	train
DB00489	C0004239	1	C14	train	test	test	train	train	test	train	train	train	train
DB00489	C0039240	1	C14	train	test	test	train	train	test	train	train	train	train
DB00489	C0042510	1	C14	train	test	test	train	train	test	train	train	train	train
DB00489	C0042514	1	C14	train	test	test	train	train	test	train	train	train	train
DB00491	C0011849	1	C18	train	train	train	train	valid	test	train	train	train	valid
DB00491	C0011860	1	C18	train	train	train	train	valid	test	train	train	train	valid
DB00491	C0020456	1	C18	train	train	train	train	valid	test	train	train	train	valid
DB00492	C0018802	1	C14	train	test	test	train	train	test	train	train	train	train
DB00492	C0020538	1	C14	train	test	test	train	train	test	train	train	train	train
DB00493	C0025294	1	C01	train	train	train	test	train	train	train	train	train	train
DB00493	C0031154	1	C01	train	train	train	test	train	train	train	train	train	train
DB00494	C0030567	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00496	C0042024	1	C12	train	train	train	train	train	train	train	train	train	train
DB00496	C0878773	1	C12	train	train	train	train	train	train	train	train	train	train
DB00497	C0034063	1	C08	train	train	train	train	train	train	train	test	test	test
DB00498	C0004238	1	C14	train	test	test	train	train	test	train	train	train	train
DB00498	C0004239	1	C14	train	test	test	train	train	test	train	train	train	train
DB00498	C0034065	1	C08	train	train	train	train	train	train	train	test	test	test
DB00498	C0040053	1	C14	train	test	test	train	train	test	train	train	train	train
DB00498	C0398623	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00498	C0878544	1	C14	train	test	test	train	train	test	train	train	train	train
DB00499	C0033578	1	C12	train	train	train	train	train	train	train	train	train	train
DB00500	C0003873	1	C05	train	train	train	train	train	train	test	train	train	train
DB00500	C0029408	1	C05	train	train	train	train	train	train	test	train	train	train
DB00501	C0013295	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00501	C0014869	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00501	C0017168	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00501	C0018834	1	C23	train	train	train	train	train	train	train	test	train	test
DB00501	C0027662	1	C04	train	train	train	train	train	train	train	train	train	train
DB00501	C0030920	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00501	C0038358	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00501	C0041582	1	C23	train	train	train	train	train	train	train	test	train	test
DB00501	C0042109	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00501	C0043515	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00501	C0221013	1	C04	train	train	train	train	train	train	train	train	train	train
DB00502	C0033975	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00502	C0036341	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00502	C0040517	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00503	C0524910	1	C01	train	train	train	test	train	train	train	train	train	train
DB00504	C0235063	1	C08	train	train	train	train	train	train	train	test	test	test
DB00505	C0028738	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00508	C0027497	1	C23	train	train	train	train	train	train	train	test	train	test
DB00508	C0033975	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00508	C0042963	1	C23	train	train	train	train	train	train	train	test	train	test
DB00509	C0020443	1	C18	train	train	train	train	valid	test	train	train	train	valid
DB00509	C0020473	1	C18	train	train	train	train	valid	test	train	train	train	valid
DB00511	C0003811	1	C14	train	test	test	train	train	test	train	train	train	train
DB00511	C0018802	1	C14	train	test	test	train	train	test	train	train	train	train
DB00514	C0015967	1	C23	train	train	train	train	train	train	train	test	train	test
DB00514	C0035455	1	C08	train	train	train	train	train	train	train	test	test	test
DB00515	C0004114	1	C04	train	train	train	train	train	train	train	train	train	train
DB00515	C0005695	1	C12	train	train	train	train	train	train	train	train	train	train
DB00515	C0014859	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00515	C0019829	1	C04	train	train	train	train	train	train	train	train	train	train
DB00515	C0024305	1	C04	train	train	train	train	train	train	train	train	train	train
DB00515	C0026764	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00515	C0027819	1	C04	train	train	train	train	train	train	train	train	train	train
DB00515	C0029463	1	C04	train	train	train	train	train	train	train	train	train	train
DB00515	C0033578	1	C12	train	train	train	train	train	train	train	train	train	train
DB00515	C0039590	1	C12	train	train	train	train	train	train	train	train	train	train
DB00515	C0919267	1	C12	train	train	train	train	train	train	train	train	train	train
DB00515	C1458155	1	C04	train	train	train	train	train	train	train	train	train	train
DB00517	C0030920	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00517	C0038358	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00517	C0041582	1	C23	train	train	train	train	train	train	train	test	train	test
DB00519	C0018802	1	C14	train	test	test	train	train	test	train	train	train	train
DB00519	C0020538	1	C14	train	test	test	train	train	test	train	train	train	train
DB00519	C0027051	1	C14	train	test	test	train	train	test	train	train	train	train
DB00521	C0003811	1	C14	train	test	test	train	train	test	train	train	train	train
DB00521	C0017601	1	C11	test	test	train	train	train	train	train	valid	valid	train
DB00521	C0017612	1	C11	test	test	train	train	train	train	train	valid	valid	train
DB00521	C0020538	1	C14	train	test	test	train	train	test	train	train	train	train
DB00521	C0028840	1	C11	test	test	train	train	train	train	train	valid	valid	train
DB00523	C0011603	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00523	C0023487	1	C04	train	train	train	train	train	train	train	train	train	train
DB00523	C0036220	1	C04	train	train	train	train	train	train	train	train	train	train
DB00524	C0013604	1	C23	train	train	train	train	train	train	train	test	train	test
DB00524	C0018802	1	C14	train	test	test	train	train	test	train	train	train	train
DB00524	C0020538	1	C14	train	test	test	train	train	test	train	train	train	train
DB00524	C0027726	1	C12	train	train	train	train	train	train	train	train	train	train
DB00527	C0033774	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00528	C0020538	1	C14	train	test	test	train	train	test	train	train	train	train
DB00528	C0034734	1	C14	train	test	test	train	train	test	train	train	train	train
DB00530	C0007131	1	C08	train	train	train	train	train	train	train	test	test	test
DB00531	C0002880	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00531	C0023418	1	C04	train	train	train	train	train	train	train	train	train	train
DB00531	C0023434	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00531	C0023449	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00531	C0023467	1	C04	train	train	train	train	train	train	train	train	train	train
DB00531	C0024143	1	C12	train	train	train	train	train	train	train	train	train	train
DB00531	C0024299	1	C04	train	train	train	train	train	train	train	train	train	train
DB00531	C0024419	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00531	C0026764	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00531	C0026769	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00531	C0026896	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00531	C0026948	1	C04	train	train	train	train	train	train	train	train	train	train
DB00531	C0027819	1	C04	train	train	train	train	train	train	train	train	train	train
DB00531	C0035335	1	C04	train	train	train	train	train	train	train	train	train	train
DB00531	C0035412	1	C04	train	train	train	train	train	train	train	train	train	train
DB00531	C0039590	1	C12	train	train	train	train	train	train	train	train	train	train
DB00531	C0553580	1	C04	train	train	train	train	train	train	train	train	train	train
DB00531	C0678222	1	C04	train	train	train	train	train	train	train	train	train	train
DB00531	C0919267	1	C12	train	train	train	train	train	train	train	train	train	train
DB00531	C1458155	1	C04	train	train	train	train	train	train	train	train	train	train
DB00532	C0036572	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00533	C0003873	1	C05	train	train	train	train	train	train	test	train	train	train
DB00533	C0013390	1	C23	train	train	train	train	train	train	train	test	train	test
DB00533	C0029408	1	C05	train	train	train	train	train	train	test	train	train	train
DB00533	C0149931	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00535	C0029882	1	C09	train	train	train	train	train	train	train	train	train	train
DB00535	C0032285	1	C08	train	train	train	train	train	train	train	test	test	test
DB00535	C0037199	1	C08	train	train	train	train	train	train	train	test	test	test
DB00537	C0010692	1	C12	train	train	train	train	train	train	train	train	train	train
DB00537	C0014836	1	C01	train	train	train	test	train	train	train	train	train	train
DB00537	C0033581	1	C12	train	train	train	train	train	train	train	train	train	train
DB00537	C0037199	1	C08	train	train	train	train	train	train	train	test	test	test
DB00539	C0027661	1	C04	train	train	train	train	train	train	train	train	train	train
DB00539	C0376358	1	C12	train	train	train	train	train	train	train	train	train	train
DB00539	C1458155	1	C04	train	train	train	train	train	train	train	train	train	train
DB00541	C0006413	1	C01	train	train	train	test	train	train	train	train	train	train
DB00541	C0019829	1	C04	train	train	train	train	train	train	train	train	train	train
DB00541	C0023418	1	C04	train	train	train	train	train	train	train	train	train	train
DB00541	C0023449	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00541	C0027708	1	C12	train	train	train	train	train	train	train	train	train	train
DB00541	C0035412	1	C04	train	train	train	train	train	train	train	train	train	train
DB00542	C0018802	1	C14	train	test	test	train	train	test	train	train	train	train
DB00542	C0020538	1	C14	train	test	test	train	train	test	train	train	train	train
DB00543	C0011581	1	F03	train	train	train	test	valid	train	train	train	train	train
DB00544	C0006142	1	C04	train	train	train	train	train	train	train	train	train	train
DB00544	C0007095	1	C04	train	train	train	train	train	train	train	train	train	train
DB00544	C0007117	1	C04	train	train	train	train	train	train	train	train	train	train
DB00544	C0009375	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00544	C0018671	1	C04	train	train	train	train	train	train	train	train	train	train
DB00544	C0022593	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00544	C0030297	1	C04	train	train	train	train	train	train	train	train	train	train
DB00544	C0034885	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00544	C0038356	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00544	C0235974	1	C04	train	train	train	train	train	train	train	train	train	train
DB00544	C0278996	1	C04	train	train	train	train	train	train	train	train	train	train
DB00544	C0678222	1	C04	train	train	train	train	train	train	train	train	train	train
DB00544	C1458155	1	C04	train	train	train	train	train	train	train	train	train	train
DB00544	C1527249	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00545	C0026896	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00546	C0038220	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00547	C0011615	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00547	C0011616	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00547	C0015230	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00547	C0024138	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00547	C0036508	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00548	C0035854	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00549	C0004096	1	C08	train	train	train	train	train	train	train	test	test	test
DB00550	C0018021	1	C19	valid	train	valid	train	train	train	train	train	valid	train
DB00550	C0018213	1	C19	valid	train	valid	train	train	train	train	train	valid	train
DB00550	C0020550	1	C19	valid	train	valid	train	train	train	train	train	valid	train
DB00552	C0002871	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00552	C0023443	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00553	C0026948	1	C04	train	train	train	train	train	train	train	train	train	train
DB00553	C0033860	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00553	C0042900	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00554	C0003873	1	C05	train	train	train	train	train	train	test	train	train	train
DB00554	C0029408	1	C05	train	train	train	train	train	train	test	train	train	train
DB00554	C0038013	1	C05	train	train	train	train	train	train	test	train	train	train
DB00555	C0014544	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00555	C0238111	1	C10	train	train	train	train	test	valid	valid	train	train	train
DB00557	C0011615	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00557	C0042109	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00559	C0020542	1	C08	train	train	train	train	train	train	train	test	test	test
DB00559	C2973725	1	C08	train	train	train	train	train	train	train	test	test	test
DB00561	C0024117	1	C08	train	train	train	train	train	train	train	test	test	test
DB00561	C0035228	1	C08	train	train	train	train	train	train	train	test	test	test
DB00561	C0235063	1	C08	train	train	train	train	train	train	train	test	test	test
DB00562	C0013604	1	C23	train	train	train	train	train	train	train	test	train	test
DB00562	C0018802	1	C14	train	test	test	train	train	test	train	train	train	train
DB00562	C0027726	1	C12	train	train	train	train	train	train	train	train	train	train
DB00563	C0003873	1	C05	train	train	train	train	train	train	test	train	train	train
DB00563	C0006413	1	C01	train	train	train	test	train	train	train	train	train	train
DB00563	C0014859	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00563	C0020217	1	C04	train	train	train	train	train	train	train	train	train	train
DB00563	C0023449	1	C15	test	train	train	test	train	train	train	valid	valid	train
DB00563	C0024121	1	C08	train	train	train	train	train	train	train	test	test	test
DB00563	C0024305	1	C04	train	train	train	train	train	train	train	train	train	train
DB00563	C0026948	1	C04	train	train	train	train	train	train	train	train	train	train
DB00563	C0029463	1	C04	train	train	train	train	train	train	train	train	train	train
DB00563	C0033860	1	C17	valid	valid	train	valid	train	train	test	train	test	train
DB00563	C0038356	1	C06	train	train	valid	train	train	train	train	train	train	train
DB00563	C0039590	1	C12	train	train	train	train	train	train	train	train	train	train
DB00563	C0278996	1	C04	train	train	train	train	train	train	train	train	train	train
DB00563	C1458155	1	C04	train	train	train	train	train	train	train	train	train	train
DB00564	C0014544	1	C10	train	train	train	train	test	valid	valid	train	train	train
