drug	disease	label	category	repeat0	repeat1	repeat2	repeat3	repeat4	repeat5	repeat6	repeat7	repeat8	repeat9
DB00312	C0917801	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00313	C0002395	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00313	C0014544	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00313	C0014553	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00313	C0036572	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00313	C0085417	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00316	C0003864	1	C05	train	train	train	train	train	train	train	train	train	train
DB00316	C0004604	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00316	C0013390	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00316	C0015967	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00316	C0030193	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00316	C0149931	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00317	C0007131	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00317	C0024121	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00318	C0015967	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00318	C0030193	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00320	C0149931	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00321	C0011581	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00322	C0009404	1	C06	test	train	train	test	train	test	train	train	train	train
DB00322	C0038356	1	C06	test	train	train	test	train	test	train	train	train	train
DB00322	C1527249	1	C06	test	train	train	test	train	test	train	train	train	train
DB00323	C0030567	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00324	C0005741	1	C11	train	valid	valid	train	valid	train	train	train	train	test
DB00324	C0010043	1	C11	train	valid	valid	train	valid	train	train	train	train	test
DB00324	C0020517	1	C20	train	train	train	train	train	train	train	train	valid	train
DB00324	C0022073	1	C11	train	valid	valid	train	valid	train	train	train	train	test
DB00324	C0035854	1	C17	test	train	train	train	train	train	train	train	train	train
DB00324	C0042164	1	C11	train	valid	valid	train	valid	train	train	train	train	test
DB00324	C0702166	1	C17	test	train	train	train	train	train	train	train	train	train
DB00325	C0020538	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00325	C0020546	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00327	C0030193	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00328	C0003873	1	C05	train	train	train	train	train	train	train	train	train	train
DB00328	C0013274	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00328	C0018099	1	C05	train	train	train	train	train	train	train	train	train	train
DB00328	C0029408	1	C05	train	train	train	train	train	train	train	train	train	train
DB00328	C0038013	1	C05	train	train	train	train	train	train	train	train	train	train
DB00328	C0039103	1	C05	train	train	train	train	train	train	train	train	train	train
DB00331	C0011849	1	C18	train	train	train	train	train	test	train	train	train	train
DB00331	C0011860	1	C18	train	train	train	train	train	test	train	train	train	train
DB00331	C0020456	1	C18	train	train	train	train	train	test	train	train	train	train
DB00332	C0004096	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00332	C0008677	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00332	C0034067	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00332	C0035457	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00334	C0005586	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00334	C0005587	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00334	C0036341	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00334	C1269683	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00335	C0002962	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00335	C0003811	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00335	C0004238	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00335	C0004239	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00335	C0018802	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00335	C0020538	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00335	C0027051	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00335	C0039240	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00335	C0042510	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00335	C0042514	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00337	C0011603	1	C17	test	train	train	train	train	train	train	train	train	train
DB00337	C0011615	1	C17	test	train	train	train	train	train	train	train	train	train
DB00337	C0013595	1	C17	test	train	train	train	train	train	train	train	train	train
DB00338	C0013295	1	C06	test	train	train	test	train	test	train	train	train	train
DB00338	C0014868	1	C06	test	train	train	test	train	test	train	train	train	train
DB00338	C0014869	1	C06	test	train	train	test	train	test	train	train	train	train
DB00338	C0017168	1	C06	test	train	train	test	train	test	train	train	train	train
DB00338	C0017181	1	C06	test	train	train	test	train	test	train	train	train	train
DB00338	C0030920	1	C06	test	train	train	test	train	test	train	train	train	train
DB00338	C0038358	1	C06	test	train	train	test	train	test	train	train	train	train
DB00338	C0043515	1	C06	test	train	train	test	train	test	train	train	train	train
DB00340	C0030567	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00340	C0242422	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00341	C0020517	1	C20	train	train	train	train	train	train	train	train	valid	train
DB00341	C0035457	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00342	C0018621	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00343	C0002962	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00343	C0004238	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00343	C0020538	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00343	C0027051	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00343	C0030590	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00343	C0039240	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00344	C0011581	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00347	C0014544	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00347	C0014553	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00347	C0036572	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00348	C0268483	1	C18	train	train	train	train	train	test	train	train	train	train
DB00348	C0268490	1	C18	train	train	train	train	train	test	train	train	train	train
DB00349	C0036572	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00349	C0238111	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00350	C0002170	1	C17	test	train	train	train	train	train	train	train	train	train
DB00350	C0020538	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00350	C0020540	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00351	C0003123	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00351	C0476089	1	C12	train	train	train	train	train	train	train	train	train	train
DB00351	C0678222	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00352	C0023437	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00352	C0023467	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00352	C0023481	1	C15	train	train	train	train	train	train	train	train	test	train
DB00352	C0033860	1	C17	test	train	train	train	train	train	train	train	train	train
DB00356	C0026838	1	C05	train	train	train	train	train	train	train	train	train	train
DB00356	C0027121	1	C05	train	train	train	train	train	train	train	train	train	train
DB00357	C0010481	1	C19	train	train	test	valid	train	train	test	train	train	valid
DB00357	C0027661	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00357	C0033578	1	C12	train	train	train	train	train	train	train	train	train	train
DB00357	C1458155	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00361	C0007131	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00361	C0019829	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00361	C0919267	1	C12	train	train	train	train	train	train	train	train	train	train
DB00361	C1458155	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00363	C0036341	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00363	C3544321	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00364	C0013295	1	C06	test	train	train	test	train	test	train	train	train	train
DB00364	C0014868	1	C06	test	train	train	test	train	test	train	train	train	train
DB00364	C0017152	1	C06	test	train	train	test	train	test	train	train	train	train
DB00364	C0017168	1	C06	test	train	train	test	train	test	train	train	train	train
DB00364	C0030920	1	C06	test	train	train	test	train	test	train	train	train	train
DB00364	C0032285	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00364	C0038358	1	C06	test	train	train	test	train	test	train	train	train	train
DB00364	C0038362	1	C07	train	train	train	train	test	train	train	train	train	train
DB00364	C0041582	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00366	C0018621	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00366	C0020517	1	C20	train	train	train	train	train	train	train	train	valid	train
DB00366	C0021603	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00366	C0033774	1	C17	test	train	train	train	train	train	train	train	train	train
DB00366	C0035457	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00366	C0042109	1	C17	test	train	train	train	train	train	train	train	train	train
DB00367	C0025323	1	C12	train	train	train	train	train	train	train	train	train	train
DB00368	C0004096	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00368	C0006267	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00368	C0018681	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00368	C0020649	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00368	C0030567	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00368	C0034067	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00368	C0036983	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00368	C0042109	1	C17	test	train	train	train	train	train	train	train	train	train
DB00368	C0085159	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00370	C1269683	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00372	C0027497	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00373	C0003811	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00373	C0017612	1	C11	train	valid	valid	train	valid	train	train	train	train	test
DB00373	C0020538	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00373	C0027051	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00373	C0028840	1	C11	train	valid	valid	train	valid	train	train	train	train	test
DB00373	C0149931	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00374	C0020542	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00374	C0040053	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00374	C2973725	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00376	C0015371	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00376	C0030567	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00376	C0242422	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00377	C0027497	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00377	C0042963	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00378	C0000809	1	C12	train	train	train	train	train	train	train	train	train	train
DB00378	C0021359	1	C12	train	train	train	train	train	train	train	train	train	train
DB00379	C0003811	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00379	C0011882	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00379	C0042510	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00379	C0042514	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00379	C0151636	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00380	C0878544	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00380	C1458155	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00381	C0002962	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00381	C0020538	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00381	C0038454	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00381	C1956346	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00382	C0002395	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00383	C0030920	1	C06	test	train	train	test	train	test	train	train	train	train
DB00384	C0013604	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00384	C0018802	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00384	C0020538	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00384	C0020621	1	C18	train	train	train	train	train	test	train	train	train	train
DB00384	C0023890	1	C06	test	train	train	test	train	test	train	train	train	train
DB00384	C0027726	1	C12	train	train	train	train	train	train	train	train	train	train
DB00387	C0013421	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00387	C0015371	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00387	C0030567	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00387	C0242422	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00388	C0015967	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00388	C0017612	1	C11	train	valid	valid	train	valid	train	train	train	train	test
DB00388	C0018621	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00388	C0019112	1	C06	test	train	train	test	train	test	train	train	train	train
DB00388	C0020649	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00388	C0026961	1	C11	train	valid	valid	train	valid	train	train	train	train	test
DB00388	C0030590	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00388	C0035455	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00388	C0036983	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00388	C0039240	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00389	C0018213	1	C19	train	train	test	valid	train	train	test	train	train	valid
DB00389	C0020550	1	C19	train	train	test	valid	train	train	test	train	train	valid
DB00389	C0040156	1	C19	train	train	test	valid	train	train	test	train	train	valid
DB00390	C0003811	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00390	C0004239	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00390	C0018801	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00390	C0018802	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00391	C0003467	1	F01	valid	train	train	train	train	valid	test	train	train	train
DB00391	C0017168	1	C06	test	train	train	test	train	test	train	train	train	train
DB00391	C0022104	1	C06	test	train	train	test	train	test	train	train	train	train
DB00391	C0030920	1	C06	test	train	train	test	train	test	train	train	train	train
DB00391	C0036341	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00391	C0042571	1	C09	train	train	test	train	train	train	test	valid	train	test
DB00392	C0030567	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00393	C0019080	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00393	C0022116	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00393	C0038525	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00394	C0003811	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00394	C0004096	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00394	C0014356	1	C06	test	train	train	test	train	test	train	train	train	train
DB00394	C0027430	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00394	C0035455	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00395	C0004604	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00395	C0026838	1	C05	train	train	train	train	train	train	train	train	train	train
DB00395	C0027121	1	C05	train	train	train	train	train	train	train	train	train	train
DB00396	C0002453	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00396	C0014173	1	C12	train	train	train	train	train	train	train	train	train	train
DB00396	C0014175	1	C12	train	train	train	train	train	train	train	train	train	train
DB00396	C0021359	1	C12	train	train	train	train	train	train	train	train	train	train
DB00396	C0021361	1	C12	train	train	train	train	train	train	train	train	train	train
DB00396	C0025874	1	C12	train	train	train	train	train	train	train	train	train	train
DB00397	C0018621	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00397	C0028754	1	C18	train	train	train	train	train	test	train	train	train	train
DB00397	C0033117	1	C12	train	train	train	train	train	train	train	train	train	train
DB00397	C0035455	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00397	C0042024	1	C12	train	train	train	train	train	train	train	train	train	train
DB00398	C0007134	1	C12	train	train	train	train	train	train	train	train	train	train
DB00398	C2239176	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00399	C0020437	1	C18	train	train	train	train	train	test	train	train	train	train
DB00399	C0026764	1	C15	train	train	train	train	train	train	train	train	test	train
DB00399	C0029401	1	C05	train	train	train	train	train	train	train	train	train	train
DB00399	C0029456	1	C05	train	train	train	train	train	train	train	train	train	train
DB00400	C0040261	1	C01	train	train	train	train	valid	valid	train	train	train	train
DB00401	C0020538	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00402	C0917801	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00403	C0030446	1	C06	test	train	train	test	train	test	train	train	train	train
DB00404	C0003467	1	F01	valid	train	train	train	train	valid	test	train	train	train
DB00404	C0030319	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00405	C0018621	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00405	C0020517	1	C20	train	train	train	train	train	train	train	train	valid	train
DB00405	C0033774	1	C17	test	train	train	train	train	train	train	train	train	train
DB00405	C0035457	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00405	C0037199	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00405	C0042109	1	C17	test	train	train	train	train	train	train	train	train	train
DB00408	C0005586	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00408	C0036341	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00411	C0017601	1	C11	train	valid	valid	train	valid	train	train	train	train	test
DB00412	C0011860	1	C18	train	train	train	train	train	test	train	train	train	train
DB00413	C0030567	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00413	C0035258	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00414	C0011849	1	C18	train	train	train	train	train	test	train	train	train	train
DB00414	C0011860	1	C18	train	train	train	train	train	test	train	train	train	train
DB00415	C0008311	1	C06	test	train	train	test	train	test	train	train	train	train
DB00415	C0014121	1	C01	train	train	train	train	valid	valid	train	train	train	train
DB00415	C0014836	1	C01	train	train	train	train	valid	valid	train	train	train	train
DB00415	C0025289	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00415	C0025294	1	C01	train	train	train	train	valid	valid	train	train	train	train
DB00415	C0037199	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00415	C0155862	1	C01	train	train	train	train	valid	valid	train	train	train	train
DB00417	C0014733	1	C01	train	train	train	train	valid	valid	train	train	train	train
DB00417	C0032285	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00418	C0014544	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00418	C0038220	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00418	C0917801	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00419	C0017205	1	C18	train	train	train	train	train	test	train	train	train	train
DB00419	C0020517	1	C20	train	train	train	train	train	train	train	train	valid	train
DB00419	C0220756	1	C18	train	train	train	train	train	test	train	train	train	train
DB00419	C1961835	1	C18	train	train	train	train	train	test	train	train	train	train
DB00420	C0002994	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00420	C0027497	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00420	C0033774	1	C17	test	train	train	train	train	train	train	train	train	train
DB00420	C0033975	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00420	C0036341	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00420	C0042109	1	C17	test	train	train	train	train	train	train	train	train	train
DB00420	C0042963	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00420	C0162565	1	C06	test	train	train	test	train	test	train	train	train	train
DB00421	C0003962	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00421	C0013604	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00421	C0020428	1	C19	train	train	test	valid	train	train	test	train	train	valid
DB00421	C0020538	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00421	C0020621	1	C18	train	train	train	train	train	test	train	train	train	train
DB00421	C0023890	1	C06	test	train	train	test	train	test	train	train	train	train
DB00421	C0027726	1	C12	train	train	train	train	train	train	train	train	train	train
DB00422	C0027404	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00423	C0026838	1	C05	train	train	train	train	train	train	train	train	train	train
DB00423	C0027121	1	C05	train	train	train	train	train	train	train	train	train	train
DB00424	C0005697	1	C12	train	train	train	train	train	train	train	train	train	train
DB00424	C0010692	1	C12	train	train	train	train	train	train	train	train	train	train
DB00424	C0013428	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00424	C0022104	1	C06	test	train	train	test	train	test	train	train	train	train
DB00424	C0030305	1	C06	test	train	train	test	train	test	train	train	train	train
DB00424	C0030567	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00424	C0030920	1	C06	test	train	train	test	train	test	train	train	train	train
DB00424	C0035455	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00424	C0037036	1	C07	train	train	train	train	test	train	train	train	train	train
DB00424	C0040822	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00425	C0917801	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00427	C0011615	1	C17	test	train	train	train	train	train	train	train	train	train
DB00427	C0020517	1	C20	train	train	train	train	train	train	train	train	valid	train
DB00427	C0033774	1	C17	test	train	train	train	train	train	train	train	train	train
DB00427	C0035457	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00427	C0042109	1	C17	test	train	train	train	train	train	train	train	train	train
DB00428	C0019829	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00428	C0030297	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00429	C0015944	1	C12	train	train	train	train	train	train	train	train	train	train
DB00432	C0022573	1	C11	train	valid	valid	train	valid	train	train	train	train	test
DB00433	C0027497	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00433	C0036341	1	F03	train	train	test	train	train	train	train	valid	train	train
DB00433	C0042963	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00434	C0002994	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00434	C0009763	1	C11	train	valid	valid	train	valid	train	train	train	train	test
DB00434	C0016470	1	C20	train	train	train	train	train	train	train	train	valid	train
DB00434	C0018621	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00434	C0020517	1	C20	train	train	train	train	train	train	train	train	valid	train
DB00434	C0033774	1	C17	test	train	train	train	train	train	train	train	train	train
DB00434	C0035457	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00434	C1527304	1	C20	train	train	train	train	train	train	train	train	valid	train
DB00435	C0004096	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00435	C0020542	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00435	C0031190	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00435	C0035220	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00436	C0013604	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00436	C0020538	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00436	C0027726	1	C12	train	train	train	train	train	train	train	train	train	train
DB00437	C0003868	1	C05	train	train	train	train	train	train	train	train	train	train
DB00437	C0018099	1	C05	train	train	train	train	train	train	train	train	train	train
DB00437	C0022650	1	C12	train	train	train	train	train	train	train	train	train	train
DB00437	C0023418	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00437	C0740394	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00439	C0020443	1	C18	train	train	train	train	train	test	train	train	train	train
DB00439	C0020473	1	C18	train	train	train	train	train	test	train	train	train	train
DB00439	C0020476	1	C18	train	train	train	train	train	test	train	train	train	train
DB00440	C0011991	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00440	C0032285	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00440	C0034186	1	C12	train	train	train	train	train	train	train	train	train	train
DB00440	C0037199	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00440	C0042029	1	C12	train	train	train	train	train	train	train	train	train	train
DB00441	C0007131	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00441	C0887833	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00441	C1140680	1	C12	train	train	train	train	train	train	train	train	train	train
DB00443	C0001403	1	C19	train	train	test	valid	train	train	test	train	train	valid
DB00443	C0001627	1	C12	train	train	train	train	train	train	train	train	train	train
DB00443	C0002875	1	C15	train	train	train	train	train	train	train	train	test	train
DB00443	C0002994	1	C14	valid	test	train	valid	test	train	train	test	train	valid
DB00443	C0003868	1	C05	train	train	train	train	train	train	train	train	train	train
DB00443	C0003872	1	C05	train	train	train	train	train	train	train	train	train	train
DB00443	C0003873	1	C05	train	train	train	train	train	train	train	train	train	train
DB00443	C0004096	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00443	C0004364	1	C20	train	train	train	train	train	train	train	train	valid	train
DB00443	C0005138	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00443	C0006114	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00443	C0010346	1	C06	test	train	train	test	train	test	train	train	train	train
DB00443	C0011615	1	C17	test	train	train	train	train	train	train	train	train	train
DB00443	C0013604	1	C23	train	valid	train	test	train	train	train	valid	test	train
DB00443	C0014356	1	C06	test	train	train	test	train	test	train	train	train	train
DB00443	C0014742	1	C17	test	train	train	train	train	train	train	train	train	train
DB00443	C0015230	1	C17	test	train	train	train	train	train	train	train	train	train
DB00443	C0015397	1	C11	train	valid	valid	train	valid	train	train	train	train	test
DB00443	C0015456	1	C17	test	train	train	train	train	train	train	train	train	train
DB00443	C0021390	1	C06	test	train	train	test	train	test	train	train	train	train
DB00443	C0023052	1	C08	valid	train	test	train	valid	train	train	train	valid	train
DB00443	C0023449	1	C15	train	train	train	train	train	train	train	train	test	train
DB00443	C0024138	1	C17	test	train	train	train	train	train	train	train	train	train
DB00443	C0024141	1	C17	test	train	train	train	train	train	train	train	train	train
DB00443	C0024301	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00443	C0024305	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00443	C0026769	1	C10	train	train	train	train	train	valid	valid	train	train	train
DB00443	C0026948	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00443	C0030807	1	C17	test	train	train	train	train	train	train	train	train	train
DB00443	C0033860	1	C17	test	train	train	train	train	train	train	train	train	train
DB00443	C0036202	1	C15	train	train	train	train	train	train	train	train	test	train
DB00443	C0036508	1	C17	test	train	train	train	train	train	train	train	train	train
DB00443	C0036830	1	C17	test	train	train	train	train	train	train	train	train	train
DB00443	C0037274	1	C17	test	train	train	train	train	train	train	train	train	train
DB00443	C0038013	1	C05	train	train	train	train	train	train	train	train	train	train
DB00443	C0039103	1	C05	train	train	train	train	train	train	train	train	train	train
DB00443	C0040147	1	C19	train	train	test	valid	train	train	test	train	train	valid
DB00443	C0405580	1	C19	train	train	test	valid	train	train	test	train	train	valid
DB00443	C1260899	1	C15	train	train	train	train	train	train	train	train	test	train
DB00444	C0023448	1	C15	train	train	train	train	train	train	train	train	test	train
DB00444	C0023449	1	C15	train	train	train	train	train	train	train	train	test	train
DB00445	C0006142	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00445	C0678222	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00445	C1458155	1	C04	train	train	valid	train	train	train	test	train	train	test
DB00446	C0015967	1	C23	train	valid	train	test	train	train	train	valid	test	train
