drug	disease	label	category	repeat0	repeat1	repeat2	repeat3	repeat4	repeat5	repeat6	repeat7	repeat8	repeat9
DB00860	C0015397	1	C11	train	test	train	train	train	train	train	train	train	train
DB00860	C0019829	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00860	C0020517	1	C20	train	train	test	train	valid	train	train	train	train	train
DB00860	C0021390	1	C06	train	train	train	train	train	train	train	train	train	test
DB00860	C0021655	1	C18	train	train	train	train	train	test	train	test	valid	train
DB00860	C0022073	1	C11	train	test	train	train	train	train	train	train	train	train
DB00860	C0022568	1	C11	train	test	train	train	train	train	train	train	train	train
DB00860	C0023052	1	C08	train	train	train	train	train	train	train	test	train	train
DB00860	C0023418	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00860	C0023449	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00860	C0024138	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00860	C0024141	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00860	C0024299	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00860	C0024301	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00860	C0024305	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00860	C0026769	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00860	C0026948	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00860	C0027726	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00860	C0030807	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00860	C0033860	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00860	C0035854	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00860	C0036202	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00860	C0036508	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00860	C0038013	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00860	C0038325	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00860	C0039103	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00860	C0039483	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00860	C0040147	1	C19	train	train	test	test	train	train	train	train	train	train
DB00860	C0042164	1	C11	train	test	train	train	train	train	train	train	train	train
DB00860	C1260899	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00860	C1527336	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00861	C0003873	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00861	C0029408	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00861	C0030193	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00861	C0150055	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00862	C0242350	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00863	C0013295	1	C06	train	train	train	train	train	train	train	train	train	test
DB00863	C0017168	1	C06	train	train	train	train	train	train	train	train	train	test
DB00863	C0018834	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00863	C0030920	1	C06	train	train	train	train	train	train	train	train	train	test
DB00863	C0038358	1	C06	train	train	train	train	train	train	train	train	train	test
DB00863	C0041582	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00863	C0043515	1	C06	train	train	train	train	train	train	train	train	train	test
DB00864	C0011603	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00864	C0011615	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00865	C0028754	1	C18	train	train	train	train	train	test	train	test	valid	train
DB00866	C0002962	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00867	C0022876	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00869	C0017601	1	C11	train	test	train	train	train	train	train	train	train	train
DB00869	C0017612	1	C11	train	test	train	train	train	train	train	train	train	train
DB00869	C0028840	1	C11	train	test	train	train	train	train	train	train	train	train
DB00871	C0004096	1	C08	train	train	train	train	train	train	train	test	train	train
DB00871	C0013238	1	C11	train	test	train	train	train	train	train	train	train	train
DB00871	C0020456	1	C18	train	train	train	train	train	test	train	test	valid	train
DB00871	C0022876	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00871	C0033774	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00871	C0034067	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00872	C0001623	1	C19	train	train	test	test	train	train	train	train	train	train
DB00872	C0020625	1	C18	train	train	train	train	train	test	train	test	valid	train
DB00872	C0020676	1	C19	train	train	test	test	train	train	train	train	train	train
DB00872	C0021141	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00873	C0009763	1	C11	train	test	train	train	train	train	train	train	train	train
DB00873	C0013604	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00873	C0018621	1	C08	train	train	train	train	train	train	train	test	train	train
DB00873	C0020473	1	C18	train	train	train	train	train	test	train	test	valid	train
DB00873	C0022568	1	C11	train	test	train	train	train	train	train	train	train	train
DB00873	C0035854	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00873	C0042164	1	C11	train	test	train	train	train	train	train	train	train	train
DB00875	C0036341	1	F03	train	train	train	train	train	train	valid	train	valid	train
DB00876	C0011881	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00876	C0018802	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00876	C0020538	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00876	C0242698	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00877	C0751674	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00880	C0013604	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00880	C0018802	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00880	C0020538	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00880	C0027726	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00881	C0002994	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00881	C0018802	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00881	C0020538	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00882	C0003128	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00882	C0021359	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00882	C0021361	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00882	C0021364	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00882	C0032460	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00883	C0002962	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00883	C0037299	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00883	C1956346	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00884	C0029401	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00884	C0029456	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00884	C0029458	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00885	C0004096	1	C08	train	train	train	train	train	train	train	test	train	train
DB00885	C0018621	1	C08	train	train	train	train	train	train	train	test	train	train
DB00887	C0013604	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00887	C0018802	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00887	C0022660	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00887	C0022661	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00887	C0023890	1	C06	train	train	train	train	train	train	train	train	train	test
DB00887	C0027726	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00887	C0034063	1	C08	train	train	train	train	train	train	train	test	train	train
DB00889	C0027497	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00889	C0042963	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00890	C1384606	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00893	C0002871	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00894	C1458155	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00896	C0042164	1	C11	train	test	train	train	train	train	train	train	train	train
DB00897	C0021603	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00897	C0917801	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00898	C0040997	1	C07	train	test	valid	train	train	train	train	train	train	train
DB00898	C0150055	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00902	C0002994	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00902	C0013595	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00902	C0020517	1	C20	train	train	test	train	valid	train	train	train	train	train
DB00902	C0033774	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00902	C0035457	1	C08	train	train	train	train	train	train	train	test	train	train
DB00902	C0042109	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00902	C0162820	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00903	C0013604	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00903	C0018802	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00903	C0022660	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00903	C0022661	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00903	C0023890	1	C06	train	train	train	train	train	train	train	train	train	test
DB00903	C0027726	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00903	C0034063	1	C08	train	train	train	train	train	train	train	test	train	train
DB00903	C0035078	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00903	C0085605	1	C06	train	train	train	train	train	train	train	train	train	test
DB00904	C0027497	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00904	C0042963	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00905	C0028840	1	C11	train	test	train	train	train	train	train	train	train	train
DB00906	C0014544	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00906	C0036572	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00908	C0004238	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00908	C0004239	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00909	C0014544	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00909	C0036572	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00910	C0020502	1	C19	train	train	test	test	train	train	train	train	train	train
DB00910	C0020503	1	C19	train	train	test	test	train	train	train	train	train	train
DB00910	C0020550	1	C19	train	train	test	test	train	train	train	train	train	train
DB00912	C0011849	1	C18	train	train	train	train	train	test	train	test	valid	train
DB00912	C0011860	1	C18	train	train	train	train	train	test	train	test	valid	train
DB00912	C0020456	1	C18	train	train	train	train	train	test	train	test	valid	train
DB00914	C0011860	1	C18	train	train	train	train	train	test	train	test	valid	train
DB00914	C0020456	1	C18	train	train	train	train	train	test	train	test	valid	train
DB00915	C0013386	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00915	C0015371	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00915	C0242422	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00916	C0006105	1	C01	train	train	train	train	train	train	train	train	train	train
DB00916	C0013295	1	C06	train	train	train	train	train	train	train	train	train	test
DB00916	C0017160	1	C06	train	train	train	train	train	train	train	train	train	test
DB00916	C0031154	1	C01	train	train	train	train	train	train	train	train	train	train
DB00916	C0035854	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00917	C0000786	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00917	C0042138	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00918	C0149931	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00921	C0150055	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00922	C0003811	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00922	C0018802	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00924	C0026838	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00924	C0027121	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00924	C0037763	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00925	C0005694	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00925	C0020540	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00925	C0031511	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00925	C0042024	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00927	C0013295	1	C06	train	train	train	train	train	train	train	train	train	test
DB00927	C0017168	1	C06	train	train	train	train	train	train	train	train	train	test
DB00927	C0018834	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00927	C0038358	1	C06	train	train	train	train	train	train	train	train	train	test
DB00927	C0041582	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00927	C0042109	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00927	C0043515	1	C06	train	train	train	train	train	train	train	train	train	test
DB00928	C0002871	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00928	C0002893	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00928	C0002894	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00928	C0023480	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00929	C0013295	1	C06	train	train	train	train	train	train	train	train	train	test
DB00929	C0017168	1	C06	train	train	train	train	train	train	train	train	train	test
DB00929	C0030920	1	C06	train	train	train	train	train	train	train	train	train	test
DB00929	C0038358	1	C06	train	train	train	train	train	train	train	train	train	test
DB00933	C0036341	1	F03	train	train	train	train	train	train	valid	train	valid	train
DB00934	C0011581	1	F03	train	train	train	train	train	train	valid	train	valid	train
DB00934	C0013295	1	C06	train	train	train	train	train	train	train	train	train	test
DB00934	C0013415	1	F03	train	train	train	train	train	train	valid	train	valid	train
DB00935	C0009763	1	C11	train	test	train	train	train	train	train	train	train	train
DB00935	C0035455	1	C08	train	train	train	train	train	train	train	test	train	train
DB00936	C0003862	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00936	C0003873	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00936	C0004604	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00936	C0015967	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00936	C0020757	1	C16	train	test	train	valid	train	valid	train	test	train	train
DB00936	C0022593	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00936	C0027051	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00936	C0029408	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00936	C0030193	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00936	C0032027	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00936	C0033860	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00936	C0036508	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00936	C0039103	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00936	C0149931	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00936	C0702166	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00937	C0028754	1	C18	train	train	train	train	train	test	train	test	valid	train
DB00938	C0004096	1	C08	train	train	train	train	train	train	train	test	train	train
DB00938	C0024117	1	C08	train	train	train	train	train	train	train	test	train	train
DB00938	C0034067	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00939	C0003862	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00939	C0003864	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00939	C0003873	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00939	C0013390	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00939	C0025323	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00939	C0029408	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00939	C0030193	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00939	C0231528	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00940	C0005697	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00940	C0017152	1	C06	train	train	train	train	train	train	train	train	train	test
DB00940	C0022104	1	C06	train	train	train	train	train	train	train	train	train	test
DB00940	C0030305	1	C06	train	train	train	train	train	train	train	train	train	test
DB00940	C0030920	1	C06	train	train	train	train	train	train	train	train	train	test
DB00940	C0038358	1	C06	train	train	train	train	train	train	train	train	train	test
DB00940	C0042024	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00942	C0030567	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00944	C0017601	1	C11	train	test	train	train	train	train	train	train	train	train
DB00945	C0002965	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00945	C0003862	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00945	C0003864	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00945	C0003873	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00945	C0004604	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00945	C0013390	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00945	C0015967	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00945	C0018099	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00945	C0018681	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00945	C0021308	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00945	C0024141	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00945	C0027051	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00945	C0029408	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00945	C0030193	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00945	C0038013	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00945	C0040053	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00945	C0149931	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00945	C0231528	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00946	C0004238	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00946	C0027051	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00946	C0034065	1	C08	train	train	train	train	train	train	train	test	train	train
DB00946	C0040038	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00946	C0040053	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00946	C0042487	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00946	C0948008	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00947	C0006142	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00947	C1458155	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00949	C0002874	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00949	C0014544	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00949	C0085417	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00949	C0085605	1	C06	train	train	train	train	train	train	train	train	train	test
DB00949	C0234974	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00950	C0018621	1	C08	train	train	train	train	train	train	train	test	train	train
DB00950	C0020517	1	C20	train	train	test	train	valid	train	train	train	train	train
DB00950	C0035457	1	C08	train	train	train	train	train	train	train	test	train	train
DB00951	C0020473	1	C18	train	train	train	train	train	test	train	test	valid	train
DB00951	C0041296	1	C01	train	train	train	train	train	train	train	train	train	train
DB00952	C0149931	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00953	C0149931	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00956	C0030193	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00956	C0035455	1	C08	train	train	train	train	train	train	train	test	train	train
DB00957	C0002453	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00957	C0021361	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00959	C0001403	1	C19	train	train	test	test	train	train	train	train	train	train
DB00959	C0001627	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00959	C0002871	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00959	C0002875	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00959	C0002880	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00959	C0002994	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00959	C0003868	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00959	C0003872	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00959	C0003873	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00959	C0004096	1	C08	train	train	train	train	train	train	train	test	train	train
DB00959	C0005138	1	C08	train	train	train	train	train	train	train	test	train	train
DB00959	C0006114	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00959	C0009324	1	C06	train	train	train	train	train	train	train	train	train	test
DB00959	C0010346	1	C06	train	train	train	train	train	train	train	train	train	test
DB00959	C0011606	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00959	C0011615	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00959	C0011616	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00959	C0014335	1	C06	train	train	train	train	train	train	train	train	train	test
DB00959	C0014742	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00959	C0015230	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00959	C0015397	1	C11	train	test	train	train	train	train	train	train	train	train
DB00959	C0018621	1	C08	train	train	train	train	train	train	train	test	train	train
DB00959	C0019829	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00959	C0020517	1	C20	train	train	test	train	valid	train	train	train	train	train
DB00959	C0021390	1	C06	train	train	train	train	train	train	train	train	train	test
DB00959	C0023052	1	C08	train	train	train	train	train	train	train	test	train	train
DB00959	C0023449	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00959	C0024138	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00959	C0024141	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00959	C0024301	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00959	C0024305	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00959	C0026769	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00959	C0026948	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00959	C0027726	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00959	C0029408	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00959	C0030807	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00959	C0033860	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00959	C0035457	1	C08	train	train	train	train	train	train	train	test	train	train
DB00959	C0036202	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00959	C0036508	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00959	C0036830	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00959	C0037274	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00959	C0038013	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00959	C0039103	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00959	C0040147	1	C19	train	train	test	test	train	train	train	train	train	train
DB00959	C0405580	1	C19	train	train	test	test	train	train	train	train	train	train
DB00959	C0702166	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00959	C1260899	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00960	C0004238	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00960	C0013604	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00960	C0017601	1	C11	train	test	train	train	train	train	train	train	train	train
DB00960	C0020538	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00960	C0027051	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00960	C0042514	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00962	C0021603	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00962	C0917801	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00963	C0030193	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00964	C0017601	1	C11	train	test	train	train	train	train	train	train	train	train
DB00964	C0017612	1	C11	train	test	train	train	train	train	train	train	train	train
DB00966	C0011881	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00966	C0018802	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00966	C0020538	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00966	C0038454	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00966	C0242698	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00967	C0018621	1	C08	train	train	train	train	train	train	train	test	train	train
DB00967	C0020517	1	C20	train	train	test	train	valid	train	train	train	train	train
DB00967	C0035457	1	C08	train	train	train	train	train	train	train	test	train	train
DB00967	C0042109	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00968	C0020538	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00969	C0022104	1	C06	train	train	train	train	train	train	train	train	train	test
DB00970	C0025202	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00970	C0027708	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00970	C0027819	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00970	C0035335	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00970	C0035412	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00970	C0036220	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00970	C0039590	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00970	C0042138	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00970	C0553580	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00972	C0004096	1	C08	train	train	train	train	train	train	train	test	train	train
DB00972	C0018621	1	C08	train	train	train	train	train	train	train	test	train	train
DB00972	C0020517	1	C20	train	train	test	train	valid	train	train	train	train	train
DB00972	C0035457	1	C08	train	train	train	train	train	train	train	test	train	train
DB00973	C0020443	1	C18	train	train	train	train	train	test	train	test	valid	train
DB00973	C0020474	1	C18	train	train	train	train	train	test	train	test	valid	train
DB00973	C0342881	1	C18	train	train	train	train	train	test	train	test	valid	train
DB00975	C0004238	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00975	C0040053	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00975	C1704436	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00975	C1956346	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00976	C0006271	1	C08	train	train	train	train	train	train	train	test	train	train
DB00976	C0032285	1	C08	train	train	train	train	train	train	train	test	train	train
DB00976	C0155862	1	C01	train	train	train	train	train	train	train	train	train	train
DB00977	C0006142	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00977	C0020619	1	C19	train	train	test	test	train	train	train	train	train	train
DB00977	C0025322	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00977	C0025323	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00977	C0029456	1	C05	train	valid	valid	train	train	test	train	train	train	train
DB00977	C0033578	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00977	C0085215	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00977	C0702166	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00977	C1458155	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00978	C0041296	1	C01	train	train	train	train	train	train	train	train	train	train
DB00978	C0042029	1	C12	train	train	train	test	valid	train	train	train	train	train
DB00981	C0002395	1	C10	train	train	train	train	train	train	test	train	test	valid
DB00981	C0017601	1	C11	train	test	train	train	train	train	train	train	train	train
DB00981	C0017612	1	C11	train	test	train	train	train	train	train	train	train	train
DB00981	C0020649	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00981	C0152020	1	C06	train	train	train	train	train	train	train	train	train	test
DB00982	C0020538	1	C14	test	test	train	train	test	train	train	valid	train	train
DB00982	C0023418	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00982	C0027819	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00982	C0702166	1	C17	valid	train	valid	train	train	valid	train	train	train	test
DB00983	C0004096	1	C08	train	train	train	train	train	train	train	test	train	train
DB00983	C0024117	1	C08	train	train	train	train	train	train	train	test	train	train
DB00984	C0002893	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00984	C0272375	1	C15	train	train	train	valid	train	train	valid	train	train	train
DB00984	C0678222	1	C04	train	train	train	valid	train	train	valid	train	train	train
DB00985	C0027497	1	C23	valid	train	test	train	train	train	train	train	train	train
DB00985	C0042571	1	C09	train	train	train	train	test	train	train	train	train	train
