drug	disease	label	category	repeat0	repeat1	repeat2	repeat3	repeat4	repeat5	repeat6	repeat7	repeat8	repeat9
DB00531	C0024419	1	C15	train	test	train	train	train	train	train	test	test	train
DB00531	C0026764	1	C15	train	test	train	train	train	train	train	test	test	train
DB00531	C0026769	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00531	C0026896	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00531	C0026948	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00531	C0027819	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00531	C0035335	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00531	C0035412	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00531	C0039590	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00531	C0553580	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00531	C0678222	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00531	C0919267	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00531	C1458155	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00532	C0036572	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00533	C0003873	1	C05	train	train	train	test	train	train	train	train	train	test
DB00533	C0013390	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00533	C0029408	1	C05	train	train	train	test	train	train	train	train	train	test
DB00533	C0149931	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00535	C0029882	1	C09	train	train	train	train	train	train	train	train	train	valid
DB00535	C0032285	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00535	C0037199	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00537	C0010692	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00537	C0014836	1	C01	train	train	train	train	train	train	train	train	train	train
DB00537	C0033581	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00537	C0037199	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00539	C0027661	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00539	C0376358	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00539	C1458155	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00541	C0006413	1	C01	train	train	train	train	train	train	train	train	train	train
DB00541	C0019829	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00541	C0023418	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00541	C0023449	1	C15	train	test	train	train	train	train	train	test	test	train
DB00541	C0027708	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00541	C0035412	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00542	C0018802	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00542	C0020538	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00543	C0011581	1	F03	train	train	valid	train	train	train	train	train	train	train
DB00544	C0006142	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00544	C0007095	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00544	C0007117	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00544	C0009375	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00544	C0018671	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00544	C0022593	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00544	C0030297	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00544	C0034885	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00544	C0038356	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00544	C0235974	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00544	C0278996	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00544	C0678222	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00544	C1458155	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00544	C1527249	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00545	C0026896	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00546	C0038220	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00547	C0011615	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00547	C0011616	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00547	C0015230	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00547	C0024138	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00547	C0036508	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00548	C0035854	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00549	C0004096	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00550	C0018021	1	C19	valid	train	train	valid	test	train	train	train	train	train
DB00550	C0018213	1	C19	valid	train	train	valid	test	train	train	train	train	train
DB00550	C0020550	1	C19	valid	train	train	valid	test	train	train	train	train	train
DB00552	C0002871	1	C15	train	test	train	train	train	train	train	test	test	train
DB00552	C0023443	1	C15	train	test	train	train	train	train	train	test	test	train
DB00553	C0026948	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00553	C0033860	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00553	C0042900	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00554	C0003873	1	C05	train	train	train	test	train	train	train	train	train	test
DB00554	C0029408	1	C05	train	train	train	test	train	train	train	train	train	test
DB00554	C0038013	1	C05	train	train	train	test	train	train	train	train	train	test
DB00555	C0014544	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00555	C0238111	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00557	C0011615	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00557	C0042109	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00559	C0020542	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00559	C2973725	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00561	C0024117	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00561	C0035228	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00561	C0235063	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00562	C0013604	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00562	C0018802	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00562	C0027726	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00563	C0003873	1	C05	train	train	train	test	train	train	train	train	train	test
DB00563	C0006413	1	C01	train	train	train	train	train	train	train	train	train	train
DB00563	C0014859	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00563	C0020217	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00563	C0023449	1	C15	train	test	train	train	train	train	train	test	test	train
DB00563	C0024121	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00563	C0024305	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00563	C0026948	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00563	C0029463	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00563	C0033860	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00563	C0038356	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00563	C0039590	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00563	C0278996	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00563	C1458155	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00564	C0014544	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00564	C0014549	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00564	C0035258	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00564	C0036572	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00564	C0040997	1	C07	train	test	train	train	train	train	train	test	valid	train
DB00564	C0085417	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00564	C0238111	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00568	C0020517	1	C20	test	train	train	train	train	train	test	train	train	train
DB00568	C0027497	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00568	C0042571	1	C09	train	train	train	train	train	train	train	train	train	valid
DB00569	C0040053	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00570	C0006142	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00570	C0018671	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00570	C0019618	1	C15	train	test	train	train	train	train	train	test	test	train
DB00570	C0024121	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00570	C0024299	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00570	C0024305	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00570	C0026948	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00570	C0027819	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00570	C0036220	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00570	C0039590	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00570	C1458155	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00571	C0003811	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00571	C0004238	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00571	C0007194	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00571	C0018802	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00571	C0018916	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00571	C0020538	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00571	C0027051	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00571	C0031511	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00571	C0042510	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00571	C0042514	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00571	C0270736	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00572	C0002418	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00572	C0003811	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00572	C0004096	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00572	C0018790	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00572	C0026961	1	C11	train	train	test	train	train	train	train	train	train	train
DB00572	C0038358	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00572	C0042164	1	C11	train	train	test	train	train	train	train	train	train	train
DB00572	C0428977	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00573	C0003873	1	C05	train	train	train	test	train	train	train	train	train	test
DB00573	C0029408	1	C05	train	train	train	test	train	train	train	train	train	test
DB00573	C0030193	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00574	C0028754	1	C18	train	train	train	train	test	train	train	train	train	train
DB00575	C0013390	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00575	C0017601	1	C11	train	train	test	train	train	train	train	train	train	train
DB00575	C0017612	1	C11	train	train	test	train	train	train	train	train	train	train
DB00575	C0019080	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00575	C0020538	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00575	C0031511	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00575	C0037036	1	C07	train	test	train	train	train	train	train	test	valid	train
DB00579	C0013264	1	C16	train	train	train	train	valid	train	train	train	train	train
DB00579	C0020473	1	C18	train	train	train	train	test	train	train	train	train	train
DB00579	C0028754	1	C18	train	train	train	train	test	train	train	train	train	train
DB00580	C0003873	1	C05	train	train	train	test	train	train	train	train	train	test
DB00580	C0013390	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00580	C0029408	1	C05	train	train	train	test	train	train	train	train	train	test
DB00583	C0020473	1	C18	train	train	train	train	test	train	train	train	train	train
DB00583	C0020476	1	C18	train	train	train	train	test	train	train	train	train	train
DB00583	C0022661	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00583	C0268579	1	C16	train	train	train	train	valid	train	train	train	train	train
DB00583	C0268596	1	C18	train	train	train	train	test	train	train	train	train	train
DB00584	C0003873	1	C05	train	train	train	test	train	train	train	train	train	test
DB00584	C0004775	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00584	C0013604	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00584	C0018802	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00584	C0020540	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00584	C0020545	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00584	C0085580	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00585	C0013295	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00585	C0014869	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00585	C0018834	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00585	C0030920	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00585	C0038358	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00585	C0041582	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00585	C0042109	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00585	C0043515	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00586	C0003873	1	C05	train	train	train	test	train	train	train	train	train	test
DB00586	C0013390	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00586	C0022593	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00586	C0029408	1	C05	train	train	train	test	train	train	train	train	train	test
DB00586	C0409959	1	C05	train	train	train	test	train	train	train	train	train	test
DB00587	C0004096	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00588	C0004096	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00588	C0011615	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00588	C0011616	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00588	C0015230	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00588	C0020517	1	C20	test	train	train	train	train	train	test	train	train	train
DB00588	C0024138	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00588	C0034067	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00588	C0035455	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00588	C0036508	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00589	C0002453	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00589	C0030567	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00589	C0149931	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00590	C0020507	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00590	C0020538	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00590	C2937421	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00591	C0011616	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00591	C0015230	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00591	C0024138	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00591	C0036508	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00593	C0014544	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00593	C0014553	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00594	C0013604	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00594	C0018802	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00594	C0020538	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00596	C0011616	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00596	C0015230	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00596	C0015456	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00596	C0024138	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00598	C0018802	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00598	C0020538	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00598	C0020540	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00598	C0020546	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00599	C0014544	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00599	C0151740	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00600	C0042900	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00601	C0032285	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00603	C0014173	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00603	C0014175	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00603	C0025874	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00603	C0476089	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00604	C0017168	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00604	C0041582	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00604	C0152020	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00605	C0003868	1	C05	train	train	train	test	train	train	train	train	train	test
DB00605	C0003873	1	C05	train	train	train	test	train	train	train	train	train	test
DB00605	C0018099	1	C05	train	train	train	test	train	train	train	train	train	test
DB00605	C0029408	1	C05	train	train	train	test	train	train	train	train	train	test
DB00605	C0038013	1	C05	train	train	train	test	train	train	train	train	train	test
DB00606	C0013604	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00606	C0018802	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00606	C0027726	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00607	C0007642	1	C01	train	train	train	train	train	train	train	train	train	train
DB00607	C0014121	1	C01	train	train	train	train	train	train	train	train	train	train
DB00607	C0029443	1	C01	train	train	train	train	train	train	train	train	train	train
DB00607	C0036690	1	C01	train	train	train	train	train	train	train	train	train	train
DB00607	C0038160	1	C01	train	train	train	train	train	train	train	train	train	train
DB00608	C0003873	1	C05	train	train	train	test	train	train	train	train	train	test
DB00608	C0024138	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00608	C0024141	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00608	C0030807	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00608	C0036421	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00610	C0019080	1	C23	train	valid	train	train	train	test	train	train	train	train
DB00610	C0020649	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00612	C0003811	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00612	C0018802	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00612	C0020538	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00612	C0027051	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00615	C0041296	1	C01	train	train	train	train	train	train	train	train	train	train
DB00617	C0014544	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00617	C0014553	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00617	C0036572	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00619	C0005699	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00619	C0023472	1	C15	train	test	train	train	train	train	train	test	test	train
DB00619	C0221013	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00619	C0238198	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00619	C1540912	1	C15	train	test	train	train	train	train	train	test	test	train
DB00620	C0001403	1	C19	valid	train	train	valid	test	train	train	train	train	train
DB00620	C0001623	1	C19	valid	train	train	valid	test	train	train	train	train	train
DB00620	C0001627	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00620	C0002171	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00620	C0002875	1	C15	train	test	train	train	train	train	train	test	test	train
DB00620	C0002880	1	C15	train	test	train	train	train	train	train	test	test	train
DB00620	C0002994	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00620	C0003868	1	C05	train	train	train	test	train	train	train	train	train	test
DB00620	C0003872	1	C05	train	train	train	test	train	train	train	train	train	test
DB00620	C0003873	1	C05	train	train	train	test	train	train	train	train	train	test
DB00620	C0004096	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00620	C0004364	1	C20	test	train	train	train	train	train	test	train	train	train
DB00620	C0005138	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00620	C0006114	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00620	C0010346	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00620	C0011606	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00620	C0011615	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00620	C0011616	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00620	C0014742	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00620	C0015230	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00620	C0015397	1	C11	train	train	test	train	train	train	train	train	train	train
DB00620	C0015456	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00620	C0017563	1	C07	train	test	train	train	train	train	train	test	valid	train
DB00620	C0018621	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00620	C0019829	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00620	C0020517	1	C20	test	train	train	train	train	train	test	train	train	train
DB00620	C0021390	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00620	C0022548	1	A10	train	train	valid	train	train	train	train	train	train	train
DB00620	C0023052	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00620	C0023449	1	C15	train	test	train	train	train	train	train	test	test	train
DB00620	C0024138	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00620	C0024141	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00620	C0024301	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00620	C0024305	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00620	C0026769	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00620	C0026948	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00620	C0027726	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00620	C0030807	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00620	C0035457	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00620	C0036508	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00620	C0036830	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00620	C0037274	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00620	C0038013	1	C05	train	train	train	test	train	train	train	train	train	test
DB00620	C0038363	1	C07	train	test	train	train	train	train	train	test	valid	train
DB00620	C0039103	1	C05	train	train	train	test	train	train	train	train	train	test
DB00620	C0039483	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00620	C0040147	1	C19	valid	train	train	valid	test	train	train	train	train	train
DB00620	C0042164	1	C11	train	train	test	train	train	train	train	train	train	train
DB00620	C1260899	1	C15	train	test	train	train	train	train	train	test	test	train
DB00621	C0029456	1	C05	train	train	train	test	train	train	train	train	train	test
DB00623	C0036341	1	F03	train	train	valid	train	train	train	train	train	train	train
DB00624	C0010417	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00624	C0020619	1	C19	valid	train	train	valid	test	train	train	train	train	train
DB00624	C0020635	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00624	C0034012	1	C19	valid	train	train	valid	test	train	train	train	train	train
DB00624	C0271623	1	C19	valid	train	train	valid	test	train	train	train	train	train
DB00624	C1458155	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00626	C0014356	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00626	C0022568	1	C11	train	train	test	train	train	train	train	train	train	train
DB00626	C0032285	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00627	C0020443	1	C18	train	train	train	train	test	train	train	train	train	train
DB00627	C0020473	1	C18	train	train	train	train	test	train	train	train	train	train
DB00627	C0020474	1	C18	train	train	train	train	test	train	train	train	train	train
DB00627	C0020480	1	C18	train	train	train	train	test	train	train	train	train	train
DB00627	C0020481	1	C18	train	train	train	train	test	train	train	train	train	train
DB00627	C0020557	1	C18	train	train	train	train	test	train	train	train	train	train
DB00628	C0001957	1	C25	train	test	train	train	valid	train	train	test	train	test
DB00628	C0003467	1	F01	test	train	train	train	valid	train	test	test	train	train
DB00629	C0020538	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00630	C0029401	1	C05	train	train	train	test	train	train	train	train	train	test
DB00630	C0029456	1	C05	train	train	train	test	train	train	train	train	train	test
DB00630	C0029458	1	C05	train	train	train	test	train	train	train	train	train	test
DB00631	C0023449	1	C15	train	test	train	train	train	train	train	test	test	train
DB00635	C0001403	1	C19	valid	train	train	valid	test	train	train	train	train	train
DB00635	C0001623	1	C19	valid	train	train	valid	test	train	train	train	train	train
DB00635	C0001627	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00635	C0002871	1	C15	train	test	train	train	train	train	train	test	test	train
DB00635	C0002875	1	C15	train	test	train	train	train	train	train	test	test	train
DB00635	C0002880	1	C15	train	test	train	train	train	train	train	test	test	train
DB00635	C0002994	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00635	C0003868	1	C05	train	train	train	test	train	train	train	train	train	test
DB00635	C0003872	1	C05	train	train	train	test	train	train	train	train	train	test
DB00635	C0003873	1	C05	train	train	train	test	train	train	train	train	train	test
DB00635	C0004096	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00635	C0004364	1	C20	test	train	train	train	train	train	test	train	train	train
DB00635	C0009324	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00635	C0009763	1	C11	train	train	test	train	train	train	train	train	train	train
DB00635	C0011606	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00635	C0011615	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00635	C0011616	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00635	C0011633	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00635	C0013182	1	C25	train	test	train	train	valid	train	train	test	train	test
DB00635	C0014335	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00635	C0014356	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00635	C0014742	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00635	C0018133	1	C20	test	train	train	train	train	train	test	train	train	train
DB00635	C0018621	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00635	C0020437	1	C18	train	train	train	train	test	train	train	train	train	train
DB00635	C0020517	1	C20	test	train	train	train	train	train	test	train	train	train
DB00635	C0021390	1	C06	train	train	test	train	train	train	train	valid	train	train
DB00635	C0022073	1	C11	train	train	test	train	train	train	train	train	train	train
DB00635	C0022568	1	C11	train	train	test	train	train	train	train	train	train	train
DB00635	C0023052	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00635	C0023434	1	C15	train	test	train	train	train	train	train	test	test	train
DB00635	C0023448	1	C15	train	test	train	train	train	train	train	test	test	train
DB00635	C0023449	1	C15	train	test	train	train	train	train	train	test	test	train
DB00635	C0024141	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00635	C0024299	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00635	C0024305	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00635	C0024419	1	C15	train	test	train	train	train	train	train	test	test	train
DB00635	C0025289	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00635	C0026769	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00635	C0026896	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00635	C0026948	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00635	C0027726	1	C12	train	train	train	test	valid	valid	test	train	train	valid
DB00635	C0029134	1	C10	train	train	valid	train	train	train	valid	train	train	train
DB00635	C0029408	1	C05	train	train	train	test	train	train	train	train	train	test
DB00635	C0030807	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00635	C0033860	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00635	C0035457	1	C08	valid	train	train	train	train	train	train	train	train	train
DB00635	C0036202	1	C15	train	test	train	train	train	train	train	test	test	train
DB00635	C0036508	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00635	C0037274	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00635	C0038013	1	C05	train	train	train	test	train	train	train	train	train	test
DB00635	C0038325	1	C17	train	test	train	train	valid	test	train	train	test	test
DB00635	C0039483	1	C14	test	train	train	train	train	train	train	test	valid	train
DB00635	C0040147	1	C19	valid	train	train	valid	test	train	train	train	train	train
DB00635	C0079744	1	C04	train	train	train	valid	train	train	train	train	train	train
DB00635	C0405580	1	C19	valid	train	train	valid	test	train	train	train	train	train
DB00635	C0949116	1	C15	train	test	train	train	train	train	train	test	test	train
